OBJECTID,BdVal,PctNum,BdName,ElectPct,Requests,Returns,PercentReturned,Party,ELECTNO_1,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
140,0284,284.0,FLOWER,0284,482,316,0.655601,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16066451.1914063,16156.9909117941
141,0299,299.0,GALVESTON,0299,1122,774,0.689839,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3601161.8359375,7614.93179817802
142,0321,321.0,GLENVIEW,0321,519,396,0.763005,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5858200.2734375,13113.7212780093
143,0072,72.0,BOLERO,0072,200,104,0.52,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,754501.19921875,4669.86545834788
144,0296,296.0,FRIER,0296,256,120,0.46875,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1880918.296875,5847.49628145977
145,0688,688.0,RIMROCK,0688,590,517,0.876271,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3786512.91796875,7782.51762134858
146,0261,261.0,ENCANTO,0261,1413,1196,0.846426,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5587094.0078125,9678.54952663113
147,0205,205.0,DENALI,0205,508,312,0.614173,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3710411.93359375,7705.7618047468
148,0599,599.0,PAIUTE,0599,1030,713,0.692233,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3678364.10546875,9620.67769050737
149,0519,519.0,MIMOSA,0519,875,790,0.902857,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6052013.25390625,11399.4074639654
150,0023,23.0,ANNETTE,0023,784,550,0.70153,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4192931.75390625,10128.3414568241
151,0132,132.0,CITRUS,0132,922,782,0.848156,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1889341.4140625,5829.40379331012
152,0350,350.0,HARMONT,0350,1308,738,0.56422,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5154841.3203125,10767.1532552709
153,0459,459.0,LOMA VERDES,0459,351,286,0.814814,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,15257941.34375,19573.7113096242
154,0751,751.0,SHEENA,0751,844,666,0.789099,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4154468.91015625,10502.0161923858
155,0807,807.0,SUNDOWN,0807,602,513,0.852159,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4316803.29296875,9866.58856937096
156,0148,148.0,COLONNADE,0148,1193,944,0.791282,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2932071.3984375,6951.23021342143
157,0398,398.0,IVANHOE,0398,968,668,0.690082,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3684688.19140625,7678.29074192246
158,0796,796.0,SUN AIRE,0796,873,581,0.665521,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7094189.00390625,11288.5305387959
159,0383,383.0,HOPE,0383,1760,938,0.532954,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5571203.953125,9633.47487669579
160,0119,119.0,CENTRAL HIGH,0119,1152,854,0.741319,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3894994.078125,7835.03112324489
161,0672,672.0,RANCHO,0672,993,817,0.822759,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827918.4921875,7775.93528061276
162,0217,217.0,DESERT RIVER,0217,144,86,0.597222,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7619942.3515625,12755.6747958394
163,0742,742.0,SENTRY,0742,517,377,0.729206,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1640268.23046875,7592.06885027393
164,0581,581.0,OAKTREE,0581,964,834,0.865145,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3821452.015625,9722.97245059854
165,0024,24.0,APACHE,0024,316,220,0.696202,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2911008.69140625,7959.16608179955
166,0801,801.0,SUN TRAILS,0801,966,639,0.66149,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5294431.85546875,11810.2011981711
167,0177,177.0,COVINA,0177,560,386,0.689285,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3685798.046875,7679.98879180014
168,0756,756.0,SIERRA VERDE,0756,413,289,0.699757,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2831086.15234375,7591.82739625025
169,0134,134.0,CITRUS GROVES,0134,1106,812,0.734177,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8954062.671875,22564.1913948619
170,0704,704.0,ROMA,0704,553,312,0.564195,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3750001.28125,7733.02049405821
171,0201,201.0,DEER VALLEY,0201,480,311,0.647916,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,17633106.6953125,21469.7272448182
172,0391,391.0,IMES,0391,241,100,0.414937,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1866315.5078125,6609.72051747271
173,0866,866.0,VARNEY PARK,0866,609,417,0.684729,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3095315.05078125,9139.99936735727
174,0813,813.0,SUNNYSLOPE,0813,694,483,0.695965,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4203903.75390625,9325.68930834688
175,0658,658.0,PORTOBELLO,0658,607,445,0.733113,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5829517.43359375,14306.8224193856
176,0815,815.0,SUNRISE,0815,886,512,0.577878,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4309592.4765625,8314.92112438108
177,0142,142.0,CLUB WEST,0142,1493,1164,0.779638,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10675713.703125,14923.9529226813
178,0768,768.0,SOLEDAD,0768,1229,551,0.448331,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4838073.41796875,9502.7718031461
179,0846,846.0,TRAILSIDE,0846,1540,847,0.55,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10285885.8398438,15445.8261154367
180,0239,239.0,DRIFTWOOD,0239,941,663,0.704569,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6762026.703125,11267.0321527835
181,0181,181.0,CRABAPPLE,0181,412,273,0.662621,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21007150.921875,22150.0463506451
182,0004,4.0,ADOBE,0004,303,203,0.669966,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2334387.32421875,7737.14959356384
183,0099,99.0,CANDLELIGHT,0099,528,413,0.782196,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3734637.78515625,7730.01682507997
184,0110,110.0,CARON,0110,757,432,0.570673,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2774310.5234375,7689.54779871213
185,0847,847.0,TRAMONTO,0847,686,496,0.723032,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13294730.4335938,20174.5854448276
186,0728,728.0,SAN VICTOR,0728,653,501,0.767228,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5370676.9765625,9772.67897552928
187,0213,213.0,DESERT HILLS,0213,514,406,0.789883,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,44980013.953125,34339.9117450005
188,0858,858.0,TWILIGHT,0858,617,322,0.52188,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7605823.1640625,12469.721549961
189,0416,416.0,KALER,0416,1401,760,0.542469,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4910433.81640625,9670.7140165808
190,0186,186.0,CROCUS,0186,384,289,0.752604,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1870315.71484375,5781.23756014883
191,0067,67.0,BLUE HORIZONS,0067,686,391,0.56997,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9706284.99609375,12250.3384480854
192,0450,450.0,LILAC,0450,999,619,0.619619,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11204850.1289063,15476.6427726555
193,0370,370.0,HIGLEY,0370,633,398,0.628751,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3713530.8671875,7708.08540122806
194,0668,668.0,QUEEN CREEK,0668,439,303,0.690205,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9049084.12109375,15157.8627661428
195,0428,428.0,LAKE PLEASANT,0428,447,328,0.73378,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,37930339.0273438,35783.2763436905
196,0289,289.0,FOUNTAIN HILLS,0289,648,549,0.847222,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7091138.51953125,16090.4940699494
197,0626,626.0,PEBBLE CREEK,0626,1462,1366,0.934336,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14567396.9179688,17392.2903660161
198,0798,798.0,SUN DEVIL,0798,458,239,0.521834,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6438304.43359375,10928.9727044114
199,0816,816.0,SUNSET HILLS,0816,830,500,0.602409,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8127086.578125,15767.3453169803
200,0355,355.0,HARVEST,0355,455,294,0.646153,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,18632118.8710938,23065.9524728742
201,0432,432.0,LANE,0432,607,507,0.835255,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7451024.3359375,10893.2171650143
202,0028,28.0,ARBOLEDA,0028,599,445,0.742904,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7407468.875,11517.8116567643
203,0869,869.0,VERMONT,0869,777,437,0.562419,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3725940.22265625,7721.74297691466
204,0806,806.0,SUNDANCE WEST,0806,1275,754,0.591372,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8217849.890625,12727.9558344043
